Symbol,Series,Record Date,Bc Start Date,Bc End Date,Ex Date,No Delivery Start Date,No Delivery End Date,Purpose,
RAJTV,BT,-,19/09/2007,28/09/2007,12/09/2007,12/09/2007,18/09/2007,AGM/FINAL DIVIDEND-10%,
RAJTV,EQ,-,19/09/2007,28/09/2007,17/09/2007,-,-,AGM/FINAL DIVIDEND-10%,
RAJTV,BE,-,19/09/2007,28/09/2007,17/09/2007,-,-,AGM/FINAL DIVIDEND-10%,
RAJTV,BT,-,10/09/2010,16/09/2010,03/09/2010,03/09/2010,09/09/2010,ANNUAL GENERAL MEETING,
RAJTV,BL,-,10/09/2010,16/09/2010,08/09/2010,-,-,ANNUAL GENERAL MEETING,
RAJTV,EQ,-,10/09/2010,16/09/2010,08/09/2010,-,-,ANNUAL GENERAL MEETING,
RAJTV,BE,-,10/09/2010,16/09/2010,08/09/2010,-,-,ANNUAL GENERAL MEETING,
RAJTV,BT,-,24/09/2009,30/09/2009,16/09/2009,16/09/2009,23/09/2009,Annual General Meeting,
RAJTV,BL,-,24/09/2009,30/09/2009,22/09/2009,-,-,Annual General Meeting,
RAJTV,EQ,-,24/09/2009,30/09/2009,22/09/2009,-,-,Annual General Meeting,
RAJTV,BE,-,24/09/2009,30/09/2009,22/09/2009,-,-,Annual General Meeting,
RAJVIR,BT,-,23/09/2009,30/09/2009,15/09/2009,15/09/2009,22/09/2009,AGM/DIV-RS.2/- PER SHARE,
RAJVIR,BE,-,23/09/2009,30/09/2009,18/09/2009,-,-,AGM/DIV-RS.2/- PER SHARE,
RAJVIR,BL,-,23/09/2009,30/09/2009,18/09/2009,-,-,AGM/DIV-RS.2/- PER SHARE,
RAJVIR,EQ,-,23/09/2009,30/09/2009,18/09/2009,-,-,AGM/DIV-RS.2/- PER SHARE,
RAJVIR,EQ,-,23/09/2008,30/09/2008,19/09/2008,-,-,AGM/DIVIDEND - 40%,
RAJVIR,BL,-,23/09/2008,30/09/2008,19/09/2008,-,-,AGM/DIVIDEND - 40%,
RAJVIR,BT,-,23/09/2008,30/09/2008,16/09/2008,16/09/2008,22/09/2008,AGM/DIVIDEND - 40%,
RAJVIR,BE,-,23/09/2008,30/09/2008,19/09/2008,-,-,AGM/DIVIDEND - 40%,
RAJVIR,BL,-,28/12/2005,31/12/2005,26/12/2005,-,-,AGM/DIVIDEND-20%,
RAJVIR,BT,-,28/12/2005,31/12/2005,26/12/2005,-,-,AGM/DIVIDEND-20%,
RAJVIR,EQ,-,28/12/2005,31/12/2005,26/12/2005,-,-,AGM/DIVIDEND-20%,
RAJVIR,BL,-,26/09/2007,29/09/2007,24/09/2007,-,-,AGM/DIVIDEND-40%,
RAJVIR,BL,-,24/09/2006,27/09/2006,21/09/2006,-,-,AGM/DIVIDEND-40%,
RAJVIR,BT,-,24/09/2006,27/09/2006,18/09/2006,18/09/2006,22/09/2006,AGM/DIVIDEND-40%,
RAJVIR,EQ,-,24/09/2006,27/09/2006,21/09/2006,-,-,AGM/DIVIDEND-40%,
RAJVIR,BT,-,26/09/2007,29/09/2007,19/09/2007,19/09/2007,25/09/2007,AGM/DIVIDEND-40%,
RAJVIR,EQ,-,26/09/2007,29/09/2007,24/09/2007,-,-,AGM/DIVIDEND-40%,
RAJVIR,BE,-,11/09/2010,18/09/2010,08/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,
RAJVIR,BT,-,11/09/2010,18/09/2010,03/09/2010,03/09/2010,09/09/2010,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,
RAJVIR,BL,-,11/09/2010,18/09/2010,08/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,
RAJVIR,EQ,-,11/09/2010,18/09/2010,08/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,
RALLIS,TT,-,26/08/2003,18/09/2003,22/08/2003,-,-,AGM,
RALLIS,BE,-,01/08/2001,30/08/2001,23/07/2001,23/07/2001,27/07/2001,AGM,
RALLIS,TT,-,13/08/2004,26/08/2004,11/08/2004,-,-,AGM,
RALLIS,BE,-,05/05/2010,07/05/2010,03/05/2010,-,-,AGM/DIV-RS.10/- PER SHARE,
RALLIS,BL,-,05/05/2010,07/05/2010,03/05/2010,-,-,AGM/DIV-RS.10/- PER SHARE,
RALLIS,EQ,-,05/05/2010,07/05/2010,03/05/2010,-,-,AGM/DIV-RS.10/- PER SHARE,
RALLIS,BT,-,05/05/2010,07/05/2010,28/04/2010,28/04/2010,04/05/2010,AGM/DIV-RS.10/- PER SHARE,
RALLIS,BL,-,15/05/2008,30/05/2008,13/05/2008,-,-,AGM/DIVIDEND - 160%,
RALLIS,BL,-,14/05/2009,29/05/2009,12/05/2009,-,-,AGM/DIVIDEND - 160%,
RALLIS,EQ,-,14/05/2009,29/05/2009,12/05/2009,-,-,AGM/DIVIDEND - 160%,
RALLIS,BE,-,15/05/2008,30/05/2008,13/05/2008,-,-,AGM/DIVIDEND - 160%,
RALLIS,BT,-,15/05/2008,30/05/2008,08/05/2008,08/05/2008,14/05/2008,AGM/DIVIDEND - 160%,
RALLIS,BT,-,14/05/2009,29/05/2009,07/05/2009,07/05/2009,13/05/2009,AGM/DIVIDEND - 160%,
RALLIS,BE,-,14/05/2009,29/05/2009,12/05/2009,-,-,AGM/DIVIDEND - 160%,
RALLIS,EQ,-,15/05/2008,30/05/2008,13/05/2008,-,-,AGM/DIVIDEND - 160%,
RALLIS,BT,-,17/06/2005,30/06/2005,15/06/2005,-,-,AGM/DIVIDEND-10%,
RALLIS,EQ,-,17/06/2005,30/06/2005,15/06/2005,-,-,AGM/DIVIDEND-10%,
RALLIS,BL,-,16/05/2006,31/05/2006,12/05/2006,-,-,AGM/DIVIDEND-40%,
RALLIS,BT,-,16/05/2006,31/05/2006,12/05/2006,-,-,AGM/DIVIDEND-40%,
RALLIS,EQ,-,16/05/2006,31/05/2006,12/05/2006,-,-,AGM/DIVIDEND-40%,
RALLIS,EQ,-,11/05/2007,25/05/2007,09/05/2007,-,-,AGM/DIVIDEND-80%,
RALLIS,BL,-,11/05/2007,25/05/2007,09/05/2007,-,-,AGM/DIVIDEND-80%,
RALLIS,BT,-,11/05/2007,25/05/2007,04/05/2007,04/05/2007,10/05/2007,AGM/DIVIDEND-80%,
RALLIS,BT,-,10/06/2011,16/06/2011,03/06/2011,03/06/2011,09/06/2011,ANNUAL GENERAL MEETING AND DIVIDEND RS.11/- PER SHARE,
RALLIS,EQ,-,10/06/2011,16/06/2011,08/06/2011,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.11/- PER SHARE,
RALLIS,BL,-,10/06/2011,16/06/2011,08/06/2011,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.11/- PER SHARE,
RALLIS,BE,-,10/06/2011,16/06/2011,08/06/2011,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.11/- PER SHARE,
RALLIS,BE,09/06/2010,-,-,08/06/2010,-,-,BONUS 1: 2,
RALLIS,EQ,09/06/2010,-,-,08/06/2010,-,-,BONUS 1: 2,
RALLIS,BL,09/06/2010,-,-,08/06/2010,-,-,BONUS 1: 2,
RALLIS,BT,09/06/2010,-,-,02/06/2010,02/06/2010,08/06/2010,BONUS 1: 2,
RALLIS,BE,30/10/2009,-,-,29/10/2009,-,-,INT DIV-RS.8/- PER SHARE,
RALLIS,BT,30/10/2009,-,-,23/10/2009,23/10/2009,29/10/2009,INT DIV-RS.8/- PER SHARE,
RALLIS,BL,30/10/2009,-,-,29/10/2009,-,-,INT DIV-RS.8/- PER SHARE,
RALLIS,EQ,30/10/2009,-,-,29/10/2009,-,-,INT DIV-RS.8/- PER SHARE,
RALLIS,N1,-,01/06/2001,12/06/2001,09/05/2001,09/05/2001,29/05/2001,INTEREST PAYMENT,
RALLIS,BL,29/10/2010,-,-,28/10/2010,-,-,INTERIM DIVIDEND-RS.9/- PER SHARE,
RALLIS,BE,29/10/2010,-,-,28/10/2010,-,-,INTERIM DIVIDEND-RS.9/- PER SHARE,
RALLIS,EQ,29/10/2010,-,-,28/10/2010,-,-,INTERIM DIVIDEND-RS.9/- PER SHARE,
RALLIS,BT,29/10/2010,-,-,22/10/2010,22/10/2010,28/10/2010,INTERIM DIVIDEND-RS.9/- PER SHARE,
RAMANEWS,BL,-,18/09/2007,27/09/2007,14/09/2007,-,-,AGM,
RAMANEWS,BT,-,18/09/2007,27/09/2007,11/09/2007,11/09/2007,17/09/2007,AGM,
RAMANEWS,EQ,-,18/09/2007,27/09/2007,14/09/2007,-,-,AGM,
RAMANEWS,BT,-,18/09/2010,29/09/2010,13/09/2010,13/09/2010,17/09/2010,ANNUAL GENERAL MEETING,
RAMANEWS,BE,-,18/09/2010,29/09/2010,16/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMANEWS,BL,-,18/09/2010,29/09/2010,16/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMANEWS,EQ,-,18/09/2010,29/09/2010,16/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMANEWS,EQ,-,10/09/2008,19/09/2008,08/09/2008,-,-,Annual General Meeting,
RAMANEWS,BL,-,10/09/2008,19/09/2008,08/09/2008,-,-,Annual General Meeting,
RAMANEWS,BT,-,10/09/2008,19/09/2008,02/09/2008,02/09/2008,09/09/2008,Annual General Meeting,
RAMANEWS,BE,-,10/09/2008,19/09/2008,08/09/2008,-,-,Annual General Meeting,
RAMANEWS,BE,-,18/09/2009,29/09/2009,16/09/2009,-,-,Annual General Meeting,
RAMANEWS,BT,-,18/09/2009,29/09/2009,11/09/2009,11/09/2009,17/09/2009,Annual General Meeting,
RAMANEWS,BL,-,18/09/2009,29/09/2009,16/09/2009,-,-,Annual General Meeting,
RAMANEWS,EQ,-,18/09/2009,29/09/2009,16/09/2009,-,-,Annual General Meeting,
RAMANEWSPR,BE,-,01/09/2001,20/09/2001,20/08/2001,20/08/2001,24/08/2001,AGM,
RAMANEWSPR,BT,-,22/12/2004,28/12/2004,20/12/2004,-,-,AGM,
RAMANEWSPR,BT,-,24/08/2005,06/09/2005,22/08/2005,-,-,AGM,
RAMANEWSPR,EQ,-,22/12/2004,28/12/2004,20/12/2004,-,-,AGM,
RAMANEWSPR,EQ,-,24/08/2005,06/09/2005,22/08/2005,-,-,AGM,
RAMCOIND,BE,06/02/2008,-,-,05/02/2008,-,-,2ND INT DIV-RS.5 PER SH  PURPOSE REVISED,
RAMCOIND,BT,06/02/2008,-,-,30/01/2008,30/01/2008,05/02/2008,2ND INT DIV-RS.5 PER SH  PURPOSE REVISED,
RAMCOIND,BL,06/02/2008,-,-,05/02/2008,-,-,2ND INT DIV-RS.5 PER SH  PURPOSE REVISED,
RAMCOIND,EQ,06/02/2008,-,-,05/02/2008,-,-,2ND INT DIV-RS.5 PER SH  PURPOSE REVISED,
RAMCOIND,BL,05/02/2007,-,-,02/02/2007,-,-,2ND INT DIV-RS.5/- PER SHPURPOSE REVISED,
RAMCOIND,BT,05/02/2007,-,-,25/01/2007,25/01/2007,02/02/2007,2ND INT DIV-RS.5/- PER SHPURPOSE REVISED,
RAMCOIND,EQ,05/02/2007,-,-,02/02/2007,-,-,2ND INT DIV-RS.5/- PER SHPURPOSE REVISED,
RAMCOIND,BE,05/02/2009,-,-,04/02/2009,-,-,2ND INTERIM DIVIDEND-50% PURPOSE REVISED,
RAMCOIND,BT,05/02/2009,-,-,29/01/2009,29/01/2009,04/02/2009,2ND INTERIM DIVIDEND-50% PURPOSE REVISED,
RAMCOIND,BL,05/02/2009,-,-,04/02/2009,-,-,2ND INTERIM DIVIDEND-50% PURPOSE REVISED,
RAMCOIND,EQ,05/02/2009,-,-,04/02/2009,-,-,2ND INTERIM DIVIDEND-50% PURPOSE REVISED,
RAMCOIND,TT,-,22/07/2004,28/07/2004,20/07/2004,-,-,AGM / DIVIDEND-50%,
RAMCOIND,BE,-,30/07/2009,05/08/2009,28/07/2009,-,-,AGM/DIV-RS.5/- PER SHARE,
RAMCOIND,EQ,-,30/07/2009,05/08/2009,28/07/2009,-,-,AGM/DIV-RS.5/- PER SHARE,
RAMCOIND,BL,-,30/07/2009,05/08/2009,28/07/2009,-,-,AGM/DIV-RS.5/- PER SHARE,
RAMCOIND,BT,-,30/07/2009,05/08/2009,23/07/2009,23/07/2009,29/07/2009,AGM/DIV-RS.5/- PER SHARE,
RAMCOIND,BE,-,05/08/2008,11/08/2008,01/08/2008,-,-,AGM/DIVIDEND - 50%,
RAMCOIND,BT,-,05/08/2008,11/08/2008,29/07/2008,29/07/2008,04/08/2008,AGM/DIVIDEND - 50%,
RAMCOIND,BL,-,05/08/2008,11/08/2008,01/08/2008,-,-,AGM/DIVIDEND - 50%,
RAMCOIND,EQ,-,05/08/2008,11/08/2008,01/08/2008,-,-,AGM/DIVIDEND - 50%,
RAMCOIND,EQ,-,03/08/2005,10/08/2005,01/08/2005,-,-,AGM/DIVIDEND-40%,
RAMCOIND,BT,-,03/08/2005,10/08/2005,01/08/2005,-,-,AGM/DIVIDEND-40%,
RAMCOIND,BE,-,24/07/2001,01/08/2001,09/07/2001,09/07/2001,13/07/2001,AGM/DIVIDEND-50%,
RAMCOIND,TT,-,05/08/2003,11/08/2003,01/08/2003,-,-,AGM/DIVIDEND-60%,
RAMCOIND,BL,-,20/07/2006,27/07/2006,18/07/2006,-,-,AGM/FINAL DIVIDEND-50%,
RAMCOIND,EQ,-,20/07/2006,27/07/2006,18/07/2006,-,-,AGM/FINAL DIVIDEND-50%,
RAMCOIND,EQ,-,20/07/2007,27/07/2007,18/07/2007,-,-,AGM/FINAL DIVIDEND-50%,
RAMCOIND,BT,-,20/07/2007,27/07/2007,13/07/2007,13/07/2007,19/07/2007,AGM/FINAL DIVIDEND-50%,
RAMCOIND,BL,-,20/07/2007,27/07/2007,18/07/2007,-,-,AGM/FINAL DIVIDEND-50%,
RAMCOIND,BT,-,20/07/2006,27/07/2006,18/07/2006,-,-,AGM/FINAL DIVIDEND-50%,
RAMCOIND,BE,-,27/07/2010,02/08/2010,23/07/2010,-,-,ANNUAL GENERAL MEETING / DIVIDEND RE.0.40 PER SHARE,
RAMCOIND,EQ,-,27/07/2010,02/08/2010,23/07/2010,-,-,ANNUAL GENERAL MEETING / DIVIDEND RE.0.40 PER SHARE,
RAMCOIND,BL,-,27/07/2010,02/08/2010,23/07/2010,-,-,ANNUAL GENERAL MEETING / DIVIDEND RE.0.40 PER SHARE,
RAMCOIND,BT,-,27/07/2010,02/08/2010,20/07/2010,20/07/2010,26/07/2010,ANNUAL GENERAL MEETING / DIVIDEND RE.0.40 PER SHARE,
RAMCOIND,BE,15/09/2009,-,-,14/09/2009,-,-,FV SPL-RS10TORE1/BON-1:1,
RAMCOIND,BL,15/09/2009,-,-,14/09/2009,-,-,FV SPL-RS10TORE1/BON-1:1,
RAMCOIND,EQ,15/09/2009,-,-,14/09/2009,-,-,FV SPL-RS10TORE1/BON-1:1,
RAMCOIND,BT,15/09/2009,-,-,08/09/2009,08/09/2009,14/09/2009,FV SPL-RS10TORE1/BON-1:1,
RAMCOIND,BE,03/11/2009,-,-,30/10/2009,-,-,INT DIV-RE.0.45 PER SHAREPURPOSE REVISED,
RAMCOIND,BT,03/11/2009,-,-,26/10/2009,26/10/2009,30/10/2009,INT DIV-RE.0.45 PER SHAREPURPOSE REVISED,
RAMCOIND,BL,03/11/2009,-,-,30/10/2009,-,-,INT DIV-RE.0.45 PER SHAREPURPOSE REVISED,
RAMCOIND,EQ,03/11/2009,-,-,30/10/2009,-,-,INT DIV-RE.0.45 PER SHAREPURPOSE REVISED,
RAMCOIND,BT,29/10/2007,-,-,22/10/2007,22/10/2007,26/10/2007,INT DIV-RS.5.00 PER SH   PURPOSE REVISED,
RAMCOIND,EQ,29/10/2007,-,-,26/10/2007,-,-,INT DIV-RS.5.00 PER SH   PURPOSE REVISED,
RAMCOIND,BL,29/10/2007,-,-,26/10/2007,-,-,INT DIV-RS.5.00 PER SH   PURPOSE REVISED,
RAMCOIND,BT,06/11/2006,-,-,30/10/2006,30/10/2006,03/11/2006,INT. DIV.-RS. 5/- PER SH PURPOSE REVISED,
RAMCOIND,BL,06/11/2006,-,-,03/11/2006,-,-,INT. DIV.-RS. 5/- PER SH PURPOSE REVISED,
RAMCOIND,EQ,06/11/2006,-,-,03/11/2006,-,-,INT. DIV.-RS. 5/- PER SH PURPOSE REVISED,
RAMCOIND,BT,31/10/2008,-,-,22/10/2008,22/10/2008,29/10/2008,INTERIM DIVIDEND - 50%   PURPOSE REVISED,
RAMCOIND,EQ,31/10/2008,-,-,29/10/2008,-,-,INTERIM DIVIDEND - 50%   PURPOSE REVISED,
RAMCOIND,BL,31/10/2008,-,-,29/10/2008,-,-,INTERIM DIVIDEND - 50%   PURPOSE REVISED,
RAMCOIND,BE,31/10/2008,-,-,29/10/2008,-,-,INTERIM DIVIDEND - 50%   PURPOSE REVISED,
RAMCOIND,BE,02/11/2010,-,-,01/11/2010,-,-,INTERIM DIVIDEND-RE.0.50 PER SHARE (PURPOSE REVISED),
RAMCOIND,BT,02/11/2010,-,-,26/10/2010,26/10/2010,01/11/2010,INTERIM DIVIDEND-RE.0.50 PER SHARE (PURPOSE REVISED),
RAMCOIND,BL,02/11/2010,-,-,01/11/2010,-,-,INTERIM DIVIDEND-RE.0.50 PER SHARE (PURPOSE REVISED),
RAMCOIND,EQ,02/11/2010,-,-,01/11/2010,-,-,INTERIM DIVIDEND-RE.0.50 PER SHARE (PURPOSE REVISED),
RAMCOSYS,BE,-,24/07/2001,01/08/2001,09/07/2001,09/07/2001,13/07/2001,AGM,
RAMCOSYS,BT,-,27/07/2007,27/07/2007,20/07/2007,20/07/2007,26/07/2007,AGM,
RAMCOSYS,BL,-,27/07/2007,27/07/2007,25/07/2007,-,-,AGM,
RAMCOSYS,EQ,-,27/07/2006,27/07/2006,25/07/2006,-,-,AGM,
RAMCOSYS,BT,-,27/07/2006,27/07/2006,25/07/2006,-,-,AGM,
RAMCOSYS,BL,-,27/07/2006,27/07/2006,25/07/2006,-,-,AGM,
RAMCOSYS,EQ,-,27/07/2007,27/07/2007,25/07/2007,-,-,AGM,
RAMCOSYS,BL,-,02/08/2010,02/08/2010,29/07/2010,-,-,ANNUAL BOOK CLOSURE,
RAMCOSYS,BT,-,05/08/2005,05/08/2005,03/08/2005,-,-,ANNUAL BOOK CLOSURE,
RAMCOSYS,EQ,-,05/08/2005,05/08/2005,03/08/2005,-,-,ANNUAL BOOK CLOSURE,
RAMCOSYS,EQ,-,02/08/2010,02/08/2010,29/07/2010,-,-,ANNUAL BOOK CLOSURE,
RAMCOSYS,EQ,-,05/08/2009,05/08/2009,03/08/2009,-,-,ANNUAL BOOK CLOSURE,
RAMCOSYS,BT,-,02/08/2010,02/08/2010,26/07/2010,26/07/2010,30/07/2010,ANNUAL BOOK CLOSURE,
RAMCOSYS,BE,-,05/08/2009,05/08/2009,03/08/2009,-,-,ANNUAL BOOK CLOSURE,
RAMCOSYS,BT,-,05/08/2009,05/08/2009,29/07/2009,29/07/2009,04/08/2009,ANNUAL BOOK CLOSURE,
RAMCOSYS,BL,-,05/08/2009,05/08/2009,03/08/2009,-,-,ANNUAL BOOK CLOSURE,
RAMCOSYS,BE,-,02/08/2010,02/08/2010,29/07/2010,-,-,ANNUAL BOOK CLOSURE,
RAMCOSYS,BE,-,11/08/2008,11/08/2008,07/08/2008,-,-,Annual General Meeting,
RAMCOSYS,EQ,-,11/08/2008,11/08/2008,07/08/2008,-,-,Annual General Meeting,
RAMCOSYS,BL,-,11/08/2008,11/08/2008,07/08/2008,-,-,Annual General Meeting,
RAMCOSYS,BT,-,11/08/2008,11/08/2008,04/08/2008,04/08/2008,08/08/2008,Annual General Meeting,
RAMGOPOLY,BT,-,28/09/2006,30/09/2006,21/09/2006,21/09/2006,27/09/2006,AGM,
RAMGOPOLY,BT,-,24/09/2007,29/09/2007,17/09/2007,17/09/2007,21/09/2007,AGM,
RAMGOPOLY,BL,-,24/09/2007,29/09/2007,20/09/2007,-,-,AGM,
RAMGOPOLY,TT,-,23/09/2004,30/09/2004,16/09/2004,-,-,AGM,
RAMGOPOLY,BL,-,28/09/2006,30/09/2006,26/09/2006,-,-,AGM,
RAMGOPOLY,BT,-,29/09/2005,30/09/2005,22/09/2005,-,-,AGM,
RAMGOPOLY,EQ,-,24/09/2007,29/09/2007,20/09/2007,-,-,AGM,
RAMGOPOLY,EQ,-,29/09/2005,30/09/2005,22/09/2005,22/09/2005,28/09/2005,AGM,
RAMGOPOLY,EQ,-,28/09/2006,30/09/2006,26/09/2006,-,-,AGM,
RAMGOPOLY,TT,-,25/09/2003,29/09/2003,18/09/2003,-,-,AGM,
RAMGOPOLY,BE,-,28/09/2010,30/09/2010,24/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMGOPOLY,BT,-,28/09/2010,30/09/2010,21/09/2010,21/09/2010,27/09/2010,ANNUAL GENERAL MEETING,
RAMGOPOLY,BL,-,28/09/2010,30/09/2010,24/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMGOPOLY,EQ,-,28/09/2010,30/09/2010,24/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMGOPOLY,BT,-,24/09/2008,30/09/2008,17/09/2008,17/09/2008,23/09/2008,Annual General Meeting,
RAMGOPOLY,BE,-,24/09/2008,30/09/2008,22/09/2008,-,-,Annual General Meeting,
RAMGOPOLY,EQ,-,24/09/2008,30/09/2008,22/09/2008,-,-,Annual General Meeting,
RAMGOPOLY,BL,-,24/09/2008,30/09/2008,22/09/2008,-,-,Annual General Meeting,
RAMSARUP,BL,-,21/11/2008,29/11/2008,19/11/2008,-,-,AGM/DIVIDEND - 2.5%      PURPOSE REVISED,
RAMSARUP,BT,-,21/11/2008,29/11/2008,14/11/2008,14/11/2008,20/11/2008,AGM/DIVIDEND - 2.5%      PURPOSE REVISED,
RAMSARUP,BE,-,21/11/2008,29/11/2008,19/11/2008,-,-,AGM/DIVIDEND - 2.5%      PURPOSE REVISED,
RAMSARUP,EQ,-,21/11/2008,29/11/2008,19/11/2008,-,-,AGM/DIVIDEND - 2.5%      PURPOSE REVISED,
RAMSARUP,EQ,-,14/09/2007,20/09/2007,12/09/2007,-,-,AGM/DIVIDEND-5%,
RAMSARUP,BL,-,14/09/2007,20/09/2007,12/09/2007,-,-,AGM/DIVIDEND-5%,
RAMSARUP,BT,-,14/09/2007,20/09/2007,07/09/2007,07/09/2007,13/09/2007,AGM/DIVIDEND-5%,
RAMSARUP,BE,-,23/09/2010,27/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMSARUP,BT,-,23/09/2010,27/09/2010,16/09/2010,16/09/2010,22/09/2010,ANNUAL GENERAL MEETING,
RAMSARUP,EQ,-,23/09/2010,27/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMSARUP,BL,-,23/09/2010,27/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING,
RAMSARUP,BT,-,18/09/2009,24/09/2009,11/09/2009,11/09/2009,17/09/2009,Annual General Meeting,
RAMSARUP,BL,-,18/09/2009,24/09/2009,16/09/2009,-,-,Annual General Meeting,
RAMSARUP,EQ,-,18/09/2009,24/09/2009,16/09/2009,-,-,Annual General Meeting,
RAMSARUP,BE,-,18/09/2009,24/09/2009,16/09/2009,-,-,Annual General Meeting,
RANASUG,EQ,-,28/10/2006,30/10/2006,26/10/2006,-,-,AGM,
RANASUG,BT,-,28/10/2006,30/10/2006,19/10/2006,19/10/2006,27/10/2006,AGM,
RANASUG,BL,-,28/10/2006,30/10/2006,26/10/2006,-,-,AGM,
RANASUG,EQ,-,26/12/2009,30/12/2009,23/12/2009,-,-,ANNUAL BOOK CLOSURE,
RANASUG,BT,-,26/12/2009,30/12/2009,18/12/2009,18/12/2009,24/12/2009,ANNUAL BOOK CLOSURE,
RANASUG,BE,-,26/12/2009,30/12/2009,23/12/2009,-,-,ANNUAL BOOK CLOSURE,
RANASUG,BL,-,26/12/2009,30/12/2009,23/12/2009,-,-,ANNUAL BOOK CLOSURE,
RANASUG,BT,-,26/06/2010,30/06/2010,21/06/2010,21/06/2010,25/06/2010,ANNUAL GENERAL MEETING,
RANASUG,EQ,-,26/12/2007,29/12/2007,20/12/2007,-,-,ANNUAL GENERAL MEETING,
RANASUG,BL,-,26/12/2007,29/12/2007,20/12/2007,-,-,ANNUAL GENERAL MEETING,
RANASUG,BT,-,26/12/2007,29/12/2007,17/12/2007,17/12/2007,24/12/2007,ANNUAL GENERAL MEETING,
RANASUG,BE,-,26/12/2007,29/12/2007,20/12/2007,-,-,ANNUAL GENERAL MEETING,
RANASUG,BE,-,26/06/2010,30/06/2010,24/06/2010,-,-,ANNUAL GENERAL MEETING,
RANASUG,EQ,-,26/06/2010,30/06/2010,24/06/2010,-,-,ANNUAL GENERAL MEETING,
RANASUG,BL,-,26/06/2010,30/06/2010,24/06/2010,-,-,ANNUAL GENERAL MEETING,
RANASUG,EQ,-,26/12/2008,30/12/2008,23/12/2008,-,-,Annual General Meeting,
RANASUG,BT,-,26/12/2008,30/12/2008,18/12/2008,18/12/2008,24/12/2008,Annual General Meeting,
RANASUG,BL,-,26/12/2008,30/12/2008,23/12/2008,-,-,Annual General Meeting,
RANASUG,BE,-,26/12/2008,30/12/2008,23/12/2008,-,-,Annual General Meeting,
RANASUG,EQ,-,03/11/2005,03/11/2005,31/10/2005,-,-,DIVIDEND-RE.1/- PER SH,
RANASUG,BT,-,03/11/2005,03/11/2005,31/10/2005,-,-,DIVIDEND-RE.1/- PER SH,
RANBAXY,EQ,05/04/2007,-,-,04/04/2007,-,-,2ND INT DIV-RS.6/- PER SHPURPOSE REVISED,
RANBAXY,BT,05/04/2007,-,-,28/03/2007,28/03/2007,04/04/2007,2ND INT DIV-RS.6/- PER SHPURPOSE REVISED,
RANBAXY,BL,05/04/2007,-,-,04/04/2007,-,-,2ND INT DIV-RS.6/- PER SHPURPOSE REVISED,
RANBAXY,BL,-,25/05/2007,31/05/2007,23/05/2007,-,-,AGM,
RANBAXY,EQ,-,25/05/2007,31/05/2007,23/05/2007,-,-,AGM,
RANBAXY,BT,-,25/05/2007,31/05/2007,18/05/2007,18/05/2007,24/05/2007,AGM,
RANBAXY,BE,-,23/05/2008,30/05/2008,21/05/2008,-,-,AGM/DIV-RS.6/- PER SHARE,
RANBAXY,BL,-,23/05/2008,30/05/2008,21/05/2008,-,-,AGM/DIV-RS.6/- PER SHARE,
RANBAXY,EQ,-,23/05/2008,30/05/2008,21/05/2008,-,-,AGM/DIV-RS.6/- PER SHARE,
RANBAXY,BT,-,23/05/2008,30/05/2008,15/05/2008,15/05/2008,22/05/2008,AGM/DIV-RS.6/- PER SHARE,
RANBAXY,BE,-,16/06/2001,29/06/2001,31/05/2001,31/05/2001,12/06/2001,AGM/DIVIDEND-75%,
RANBAXY,EQ,-,17/06/2006,28/06/2006,15/06/2006,-,-,AGM/FIN DIV-RS.6/- PER SH,
RANBAXY,BT,-,17/06/2006,28/06/2006,15/06/2006,-,-,AGM/FIN DIV-RS.6/- PER SH,
RANBAXY,BL,-,17/06/2006,28/06/2006,15/06/2006,-,-,AGM/FIN DIV-RS.6/- PER SH,
RANBAXY,BT,-,22/05/2009,29/05/2009,15/05/2009,15/05/2009,21/05/2009,Annual General Meeting,
RANBAXY,BE,-,22/05/2009,29/05/2009,20/05/2009,-,-,Annual General Meeting,
RANBAXY,BL,-,03/05/2010,10/05/2010,29/04/2010,-,-,Annual General Meeting,
RANBAXY,BT,-,03/05/2010,10/05/2010,26/04/2010,26/04/2010,30/04/2010,Annual General Meeting,
RANBAXY,EQ,-,03/05/2010,10/05/2010,29/04/2010,-,-,Annual General Meeting,
