"","Date","Day","For Trading","For Settlement","Reason","Date","Month","Year","Equity URL","Derivative URL","WDM URL","DEBT URL","RDM URL","SLBS URL"
"2091","2006-09-22","Fri","Working Day","Working Day","-","22","SEP","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/SEP/cm22SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/SEP/fo22SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/SEP/wdmlist_2292006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2092","2006-09-23","Sat","Holiday","Holiday","Weekend","23","SEP","2006","","","2092","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2093","2006-09-24","Sun","Holiday","Holiday","Weekend","24","SEP","2006","","","2093","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2094","2006-09-25","Mon","Working Day","Working Day","-","25","SEP","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/SEP/cm25SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/SEP/fo25SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/SEP/wdmlist_2592006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2095","2006-09-26","Tue","Working Day","Working Day","-","26","SEP","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/SEP/cm26SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/SEP/fo26SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/SEP/wdmlist_2692006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2096","2006-09-27","Wed","Working Day","Working Day","-","27","SEP","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/SEP/cm27SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/SEP/fo27SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/SEP/wdmlist_2792006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2097","2006-09-28","Thu","Working Day","Working Day","-","28","SEP","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/SEP/cm28SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/SEP/fo28SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/SEP/wdmlist_2892006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2098","2006-09-29","Fri","Working Day","Working Day","-","29","SEP","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/SEP/cm29SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/SEP/fo29SEP2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/SEP/wdmlist_2992006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2099","2006-09-30","Sat","Holiday","Holiday","Weekend","30","SEP","2006","","","2099","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2100","2006-10-01","Sun","Holiday","Holiday","Weekend","1","OCT","2006","","","2100","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2101","2006-10-02","Mon","Holiday","Holiday","Gandhi Jayanti/ Dasara","2","OCT","2006","","","2101","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2102","2006-10-03","Tue","Working Day","Working Day","-","3","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm3OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo3OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_3102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2103","2006-10-04","Wed","Working Day","Working Day","-","4","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm4OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo4OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_4102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2104","2006-10-05","Thu","Working Day","Working Day","-","5","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm5OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo5OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_5102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2105","2006-10-06","Fri","Working Day","Working Day","-","6","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm6OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo6OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_6102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2106","2006-10-07","Sat","Holiday","Holiday","Weekend","7","OCT","2006","","","2106","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2107","2006-10-08","Sun","Holiday","Holiday","Weekend","8","OCT","2006","","","2107","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2108","2006-10-09","Mon","Working Day","Working Day","-","9","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm9OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo9OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_9102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2109","2006-10-10","Tue","Working Day","Working Day","-","10","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm10OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo10OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_10102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2110","2006-10-11","Wed","Working Day","Working Day","-","11","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm11OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo11OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_11102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2111","2006-10-12","Thu","Working Day","Working Day","-","12","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm12OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo12OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_12102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2112","2006-10-13","Fri","Working Day","Working Day","-","13","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm13OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo13OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_13102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2113","2006-10-14","Sat","Holiday","Holiday","Weekend","14","OCT","2006","","","2113","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2114","2006-10-15","Sun","Holiday","Holiday","Weekend","15","OCT","2006","","","2114","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2115","2006-10-16","Mon","Working Day","Working Day","-","16","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm16OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo16OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_16102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2116","2006-10-17","Tue","Working Day","Working Day","-","17","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm17OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo17OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_17102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2117","2006-10-18","Wed","Working Day","Working Day","-","18","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm18OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo18OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_18102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2118","2006-10-19","Thu","Working Day","Working Day","-","19","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm19OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo19OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_19102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2119","2006-10-20","Fri","Working Day","Working Day","-","20","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm20OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo20OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_20102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2120","2006-10-21","Sat","Holiday","Holiday","Weekend","21","OCT","2006","","","2120","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2121","2006-10-22","Sun","Holiday","Holiday","Weekend","22","OCT","2006","","","2121","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2122","2006-10-23","Mon","Working Day","Working Day","-","23","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm23OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo23OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_23102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2123","2006-10-24","Tue","Holiday","Holiday","Bhaubeej","24","OCT","2006","","","2123","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2124","2006-10-25","Wed","Holiday","Holiday","Ramzan Id","25","OCT","2006","","","2124","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2125","2006-10-26","Thu","Working Day","Working Day","-","26","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm26OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo26OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_26102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2126","2006-10-27","Fri","Working Day","Working Day","-","27","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm27OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo27OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_27102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2127","2006-10-28","Sat","Holiday","Holiday","Weekend","28","OCT","2006","","","2127","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2128","2006-10-29","Sun","Holiday","Holiday","Weekend","29","OCT","2006","","","2128","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2129","2006-10-30","Mon","Working Day","Working Day","-","30","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm30OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo30OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_30102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2130","2006-10-31","Tue","Working Day","Working Day","-","31","OCT","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/OCT/cm31OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/OCT/fo31OCT2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/OCT/wdmlist_31102006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2131","2006-11-01","Wed","Working Day","Working Day","-","1","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm1NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo1NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_1112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2132","2006-11-02","Thu","Working Day","Working Day","-","2","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm2NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo2NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_2112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2133","2006-11-03","Fri","Working Day","Working Day","-","3","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm3NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo3NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_3112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2134","2006-11-04","Sat","Holiday","Holiday","Weekend","4","NOV","2006","","","2134","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2135","2006-11-05","Sun","Holiday","Holiday","Weekend","5","NOV","2006","","","2135","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2136","2006-11-06","Mon","Working Day","Working Day","-","6","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm6NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo6NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_6112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2137","2006-11-07","Tue","Working Day","Working Day","-","7","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm7NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo7NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_7112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2138","2006-11-08","Wed","Working Day","Working Day","-","8","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm8NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo8NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_8112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2139","2006-11-09","Thu","Working Day","Working Day","-","9","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm9NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo9NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_9112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2140","2006-11-10","Fri","Working Day","Working Day","-","10","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm10NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo10NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_10112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2141","2006-11-11","Sat","Holiday","Holiday","Weekend","11","NOV","2006","","","2141","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2142","2006-11-12","Sun","Holiday","Holiday","Weekend","12","NOV","2006","","","2142","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2143","2006-11-13","Mon","Working Day","Working Day","-","13","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm13NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo13NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_13112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2144","2006-11-14","Tue","Working Day","Working Day","-","14","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm14NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo14NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_14112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"2145","2006-11-15","Wed","Working Day","Working Day","-","15","NOV","2006","http://www.nseindia.com/content/historical/EQUITIES/2006/NOV/cm15NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2006/NOV/fo15NOV2006bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2006/NOV/wdmlist_15112006.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
